Player's hand,Other player's cards,Win %,Lose %,Push %,Avg profit $,Ending bankroll $,High Card %,Pair %,Two Pair %,Trips %,Straight %,Flush %,Full House %,Quads %,Straight Flush %,Royal Flush %
"10c,8c",,0.12,0.57,0.3,-11.1,-110920,52.188,40.300999999999995,4.115,1.5230000000000001,0.967,0.7799999999999999,0.10300000000000001,0.006,0.017,0.0
"10c,7c",,0.12,0.57,0.3,-11.81,-181360,52.262,40.499,4.027,1.5890000000000002,0.66,0.8330000000000001,0.11100000000000002,0.011000000000000001,0.008,0.0
"10c,6c",,0.11,0.57,0.3,-12.6,-260200,52.722,40.461999999999996,3.994,1.545,0.308,0.859,0.09,0.012,0.008,0.0
"10c,5c",,0.11,0.69,0.18,-18.15,-815640,52.86,40.455999999999996,4.133,1.5879999999999999,0.0,0.856,0.098,0.009000000000000001,0.0,0.0
"10c,4c",,0.11,0.7,0.18,-18.73,-873640,53.168000000000006,40.384,4.04,1.482,0.0,0.827,0.091,0.008,0.0,0.0
"10c,3c",,0.11,0.7,0.18,-18.42,-842800,53.261,40.211000000000006,3.9899999999999998,1.5970000000000002,0.0,0.823,0.105,0.013,0.0,0.0
"10c,2c",,0.11,0.7,0.18,-18.52,-852600,52.992,40.534,3.9669999999999996,1.554,0.0,0.844,0.101,0.008,0.0,0.0
"9c,8c",,0.12,0.56,0.3,-10.06,-6680,51.599,40.563,4.041,1.557,1.332,0.7969999999999999,0.08,0.006999999999999999,0.024,0.0
"9c,7c",,0.12,0.57,0.3,-11.11,-111800,52.037,40.435,4.057,1.5310000000000001,0.966,0.844,0.108,0.011000000000000001,0.011000000000000001,0.0
"9c,6c",,0.12,0.57,0.3,-11.78,-178760,52.537,40.247,4.074,1.54,0.6669999999999999,0.812,0.097,0.013,0.013,0.0
"9c,5c",,0.11,0.69,0.18,-17.78,-778440,52.878,40.313,4.062,1.505,0.297,0.845,0.089,0.006999999999999999,0.004,0.0
"9c,4c",,0.11,0.7,0.18,-18.26,-827080,52.888999999999996,40.459,4.109999999999999,1.599,0.0,0.847,0.086,0.01,0.0,0.0
"9c,3c",,0.11,0.7,0.18,-18.74,-875000,53.305,40.278999999999996,3.9350000000000005,1.517,0.0,0.8619999999999999,0.096,0.006,0.0,0.0
"9c,2c",,0.11,0.7,0.18,-18.71,-872040,53.263000000000005,40.311,3.9370000000000003,1.5859999999999999,0.0,0.803,0.092,0.008,0.0,0.0
"8c,7c",,0.12,0.57,0.3,-10.73,-73760,52.005,40.129999999999995,4.041,1.6049999999999998,1.277,0.8290000000000001,0.096,0.006,0.011000000000000001,0.0
"8c,6c",,0.12,0.57,0.3,-11.18,-118280,52.193999999999996,40.343,4.015,1.524,0.971,0.8330000000000001,0.095,0.011000000000000001,0.013999999999999999,0.0
"8c,5c",,0.12,0.69,0.18,-16.84,-684280,52.52,40.367,3.962,1.5699999999999998,0.65,0.8340000000000001,0.077,0.008,0.012,0.0
"8c,4c",,0.11,0.7,0.18,-17.9,-790280,52.769,40.45,3.9759999999999995,1.54,0.32399999999999995,0.8420000000000001,0.091,0.005,0.003,0.0
"8c,3c",,0.11,0.7,0.18,-18.56,-856360,53.187,40.253,4.008,1.6099999999999999,0.0,0.855,0.079,0.008,0.0,0.0
"8c,2c",,0.11,0.7,0.18,-18.38,-838680,53.157,40.248,4.037,1.598,0.0,0.853,0.097,0.01,0.0,0.0
"7c,6c",,0.12,0.56,0.3,-10.07,-8040,51.839999999999996,40.394000000000005,4.036,1.526,1.2269999999999999,0.83,0.11199999999999999,0.01,0.025,0.0
"7c,5c",,0.12,0.69,0.18,-15.81,-581800,52.195,40.299,4.009,1.5709999999999997,0.976,0.83,0.091,0.008,0.021,0.0
"7c,4c",,0.12,0.69,0.18,-16.66,-666440,52.356,40.536,3.956,1.555,0.629,0.831,0.11,0.015,0.012,0.0
"7c,3c",,0.11,0.69,0.18,-17.54,-754760,52.683,40.351,4.125,1.552,0.366,0.8340000000000001,0.074,0.01,0.005,0.0
"7c,2c",,0.11,0.7,0.18,-18.71,-871840,53.15,40.376,3.9829999999999997,1.555,0.0,0.8420000000000001,0.091,0.003,0.0,0.0
"6c,5c",,0.12,0.68,0.18,-14.92,-492160,51.603,40.532000000000004,4.029,1.5699999999999998,1.328,0.808,0.098,0.01,0.022000000000000002,0.0
"6c,4c",,0.12,0.69,0.18,-15.25,-525280,52.099,40.264,4.076,1.6129999999999998,0.984,0.83,0.096,0.008,0.03,0.0
"6c,3c",,0.12,0.69,0.18,-16.92,-692840,52.488,40.434,3.934,1.5650000000000002,0.64,0.828,0.094,0.008,0.009000000000000001,0.0
"6c,2c",,0.11,0.69,0.18,-17.59,-759320,52.796,40.379,3.982,1.566,0.32,0.847,0.098,0.006999999999999999,0.005,0.0
"5c,4c",,0.12,0.81,0.06,-19.79,-979320,51.627,40.495999999999995,3.9510000000000005,1.6340000000000001,1.2630000000000001,0.885,0.108,0.017,0.019,0.0
"5c,3c",,0.12,0.81,0.06,-21.23,-1123480,52.166000000000004,40.361999999999995,4.022,1.537,0.942,0.856,0.096,0.012,0.006999999999999999,0.0
"5c,2c",,0.12,0.81,0.06,-21.84,-1184880,52.336000000000006,40.538000000000004,3.997,1.5350000000000001,0.638,0.847,0.091,0.013999999999999999,0.004,0.0
"4c,3c",,0.12,0.81,0.06,-21.09,-1109720,52.039,40.402,4.0649999999999995,1.559,0.979,0.853,0.084,0.013999999999999999,0.005,0.0
"4c,2c",,0.12,0.81,0.06,-21.85,-1185640,52.263999999999996,40.623,4.036,1.4829999999999999,0.621,0.8659999999999999,0.089,0.011000000000000001,0.006999999999999999,0.0
"3c,2c",,0.12,0.81,0.06,-21.82,-1182760,52.446000000000005,40.222,4.132000000000001,1.5959999999999999,0.6779999999999999,0.8160000000000001,0.098,0.006999999999999999,0.005,0.0
